"code_ogr","code_tete_rgpmt","libelle_activite","libelle_activite_impression","code_type_activite","libelle_type_activite","code_type_item_activite","libelle_type_item_activite","statut"
"101192","","Réaliser des vêtements en cuirs et peaux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101193","","Réaliser des vêtements en fourrures","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101199","","Sélectionner les matériaux (tissus, fils, ornements, ...), coloris et outils appropriés à l''ouvrage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101202","","Terminer l''ouvrage du métier, réaliser les opérations de finition (tonte, apprêt, repassage) et d''emballage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101216","","Restaurer des tapisseries","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101217","","Restaurer des tapis","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101218","","Restaurer des broderies, dentelles","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101219","","Restaurer des costumes (de cérémonie, de théâtre, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101220","","Restaurer des vêtements haute-couture et prêt-à-porter de luxe","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101221","","Restaurer des accessoires (éventail, étoles, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101227","","Sélectionner les matières et fournitures (fil, tissu, fermoirs, ...) de la gamme de produits","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101238","","Définir un style pour de la haute couture et prêt-à-porter de luxe","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101256","","Concevoir une gamme, une collection de matières premières, des motifs en fils, tissus","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101257","","Concevoir une gamme, une collection de matières premières, des motifs en impression, sérigraphie","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101258","","Concevoir une gamme, une collection de matières premières, des motifs en broderie","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101259","","Concevoir une gamme, une collection de matières premières, des motifs en dentelle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101273","","Déterminer les conditions de réfection ou de réalisation de l''article (siège, tenture, ...) ou d''un ensemble d''ameublement selon l''état, le style de mobilier, le délai, le coût des matériaux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101275","","Mesurer les murs, fenêtres, carcasses et déterminer les quantités de matériaux et accessoires nécessaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101286","","Réaliser des décors de fenêtres","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101287","","Réaliser des garnitures de siège","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101288","","Réaliser des matelas","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101299","","Poser des stores","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101308","","Définir la cible, les tarifs et garanties de nouveaux produits et organiser le plan de lancement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101311","","Assister les collaborateurs au niveau commercial et technique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101370","","Définir une stratégie commerciale","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101430","","Constater les dommages, dégâts, pertes sur les lieux du sinistre et auprès des assurés","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101431","","Recueillir les preuves, témoignages et rapports de police auprès des parties impliquées dans le sinistre (victimes, témoins, services de secours, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101512","","Emettre un avis / une décision argumentés en fonction de la délégation en charge et élaborer la note de synthèse","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101543","","Développer un service bancaire de gestion de patrimoine","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101545","","Développer des services bancaires pour des placements boursiers","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101547","","Développer un service bancaire de prévoyance","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101563","","Arrêter les termes d''un contrat","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101615","","Réguler la vente d''actifs financiers sur le marché boursier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101622","","Procéder à l''enregistrement, au tri, à l''affranchissement du courrier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101738","","Sélectionner et doser les ingrédients (farine, levure, additifs, ...) pour la réalisation des pâtes à pain ou à viennoiserie, les mélanger et effectuer le pétrissage, l''abaisse","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101750","","Réaliser des confiseries","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101752","","Réaliser des pâtisseries","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101786","","Sélectionner et doser les ingrédients (farine, levure, additifs, ...) pour la réalisation des produits","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101825","","Renseigner le support de suivi de traçabilité des marchandises (dates de livraison, relevés des températures, numéros de lot, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101901","","Accueillir le client et l''installer","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101902","","Identifier la coiffure attendue (coupe, coloration, traitement, ...) et conseiller le client (morphologie, implantation des cheveux, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101903","","Réaliser le diagnostic capillaire, les préparations du lavage et le shampoing","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101904","","Couper les cheveux (dégradés, effilés, piquetés)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101905","","Procéder à la mise en forme ou en volume des cheveux (enroulement, bouclage, brushing, ...), au coiffage, à la fixation ou brillance (laque, gel, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101906","","Présenter au client sa coiffure sous différents angles pour recueillir son avis","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101916","","Réaliser des prestations de coiffure afro-antillaise","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101917","","Réaliser des prestations de manucure","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101918","","Réaliser des prestations de montage de chevelures de remplacement ou de postiches","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101919","","Réaliser des prestations de montage de chignons","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101920","","Réaliser des prestations de rasage et taille de moustaches et barbes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101921","","Réaliser des prestations de tressage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101924","","Accueillir la personne, identifier les soins appropriés et lui en présenter les modalités (résultats attendus, durée de traitement)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101925","","Installer la personne sur le lieu de soins (appareil, baignoire, douche, cabine, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101926","","Appliquer les soins corporels (hydrothérapie, fangothérapie) ou surveiller le déroulement des soins selon le protocole","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101927","","Assister les masseurs-kinésithérapeutes, médecins pour l''application de soins lors de cure médicalisée","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101928","","Informer les personnels de santé des réactions de la personne (rougeur, essoufflement, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101933","","Pratiquer des soins d''hydrothérapie par aspersion de jet d''eau","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101934","","Pratiquer des soins d''hydrothérapie par baignade, immersion","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101935","","Pratiquer des soins d''hydrothérapie par enveloppement d''algues, de boues, cataplasmes, ...","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101936","","Pratiquer des soins d''hydrothérapie par gargarisme, inhalation, irrigation, pulvérisation, nébulisation, ...","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101937","","Pratiquer des soins d''hydrothérapie par techniques manuelles drainantes, relaxantes, raffermissantes, stimulantes, ...","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101945","","Réaliser le suivi administratif d''un contrat de location","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101946","","Vérifier l''état général, le fonctionnement du matériel de location, identifier des anomalies et effectuer l''entretien de premier niveau","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101952","","Réaliser la location de matériel de plage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101962","","Trier les articles et déterminer les modes de nettoyage (à l''eau, à sec, avec détachage, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101967","","Restituer les articles au client après contrôle du nettoyage, repassage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101974","","Repasser du textile (vêtements, linge)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101979","","Réaliser le démontage et le remontage de cravate","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101980","","Réaliser la pose de fermeture à glissière","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101981","","Réaliser une reprise d''ourlet","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101983","","Redonner leur teinte initiale à des articles textiles","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101984","","Redonner leur teinte initiale à des cuirs et peaux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101985","","Redonner leur teinte initiale à des tapis","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101988","","Déterminer les réparations ou modifications de l''article","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"101992","","Vérifier la stabilité, l''aplomb, ... et procéder aux ajustements nécessaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102006","","Réaliser des prestations de service de composition et impression de documents (faire-part, cartes de visites, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102016","","Identifier les retouches, réparations à réaliser sur le vêtement et renseigner le client sur les conditions","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102019","","Insérer les éléments de serrage (élastique, ...), renfort et protection (coudière, ...) sur l''article","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102020","","Assembler préalablement et fixer les différents éléments (doublure, col, manche, ...) par couture","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102021","","Vérifier la symétrie et le bien-aller du vêtement sur mannequin ou lors de l''essayage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102026","","Retoucher ou modifier des cuirs et peaux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102027","","Retoucher ou faire des modifications sur maille","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102028","","Retoucher ou modifier des matériaux composites","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102029","","Retoucher ou faire des modifications sur polyuréthane (Mousse, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102030","","Retoucher ou faire des modifications sur tissu enduit","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102031","","Retoucher ou faire des modifications sur tissu extensible","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102032","","Retoucher ou faire des modifications sur tissu léger","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102033","","Retoucher ou faire des modifications sur tissu lourd","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102037","","Retoucher ou faire des modifications sur des accessoires, sacs, ...","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102038","","Retoucher ou faire des modifications sur des costumes à thème","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102039","","Retoucher ou faire des modifications sur des vêtements de cérémonie","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102040","","Retoucher ou faire des modifications sur des vêtements de prêt-à-porter de luxe","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102041","","Retoucher ou faire des modifications sur des vêtements techniques (sport, travail, protection, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102043","","Réaliser des accessoires (sacs, chapeaux, ...) à partir d''un patron, d''un modèle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102044","","Réaliser des costumes à thème à partir d''un patron, d''un modèle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102046","","Réaliser des articles de prêt-à-porter à partir d''un patron, d''un modèle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102047","","Réaliser des vêtements de cérémonie à partir d''un patron, d''un modèle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102048","","Déterminer le traitement adapté à la personne et présenter les produits, l''application des soins","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102049","","Nettoyer et préparer le corps, le visage, les mains, les pieds aux soins (démaquillage, désinfection, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102050","","Appliquer les produits (masque, sérum, crème) et réaliser les soins du visage, du corps, de manucure ou de maquillage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102054","","Réaliser des soins d''épilation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102056","","Réaliser des soins de perçage corporel, piercing","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102057","","Réaliser des soins de pose de faux-cils, bijoux de peau, tatouages temporaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102058","","Réaliser des soins des mains, manucure, beauté des pieds","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102059","","Réaliser des soins du corps","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102060","","Réaliser des soins du visage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102061","","Réaliser des tatouages permanents","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102062","","Pratiquer des techniques manuelles drainantes, relaxantes, raffermissantes, stimulantes, ...","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102068","","Encaisser le montant d''une vente","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102090","","Réceptionner les animaux, vérifier leur état, carnet de santé et les répartir dans les cages, les aquariums","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102092","","Identifier les troubles et symptômes des animaux et définir l''intervention appropriée","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102142","","Réaliser les réglages ou la maintenance de premier niveau d''instruments de musique (accord, changement de corde, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102143","","Réaliser les réglages ou la maintenance de premier niveau d''équipements de sport (cordage de raquettes, ajustage de cycles, fartage de ski, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102175","","Réaliser la maintenance de premier niveau de matériel de téléphonie (changement de batterie, paramétrages, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102176","","Réaliser la maintenance de premier niveau de matériel informatique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102215","","Intervenir en distribution de carburant","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102229","","Intervenir auprès d''une clientèle d''entreprises","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102287","","Intervenir auprès d''une clientèle de particuliers","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102312","","Suivre un marché sur une zone européenne","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"102313","","Suivre un marché sur une zone mondiale","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
